epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,1057.47,0.6251,0.38749,0.90292,0.8954,0.76033,0.84274,0.66491,0.85938,0.62881,1.08348,0.00927235,0.00927235,0.00927235
149,1064.52,0.63128,0.39285,0.90072,0.89711,0.75983,0.84656,0.67852,0.84201,0.62762,1.07996,0.0092674,0.0092674,0.0092674
150,1071.57,0.63002,0.40502,0.9006,0.89002,0.75411,0.84155,0.67085,0.86709,0.64281,1.10274,0.00926245,0.00926245,0.00926245
151,1078.69,0.63597,0.40877,0.90002,0.89527,0.76381,0.84836,0.67813,0.84664,0.62428,1.09149,0.0092575,0.0092575,0.0092575
152,1085.84,0.63839,0.39958,0.90149,0.88882,0.78323,0.8498,0.67684,0.84797,0.60599,1.08758,0.00925255,0.00925255,0.00925255
153,1092.9,0.62179,0.38508,0.89877,0.89182,0.77353,0.84621,0.67456,0.86794,0.62409,1.09624,0.0092476,0.0092476,0.0092476
154,1100,0.6221,0.39141,0.89799,0.89572,0.76319,0.84258,0.67016,0.87412,0.65671,1.08983,0.00924265,0.00924265,0.00924265
155,1107.18,0.62158,0.38501,0.89496,0.89259,0.77352,0.85038,0.67615,0.86898,0.61857,1.09277,0.0092377,0.0092377,0.0092377
156,1114.18,0.62252,0.38291,0.89906,0.88677,0.77526,0.85138,0.67772,0.87297,0.63089,1.10631,0.00923275,0.00923275,0.00923275
157,1121.26,0.624,0.40631,0.90112,0.89335,0.77427,0.84345,0.67809,0.85789,0.63863,1.09279,0.0092278,0.0092278,0.0092278
158,1128.32,0.61845,0.37999,0.89389,0.90746,0.75415,0.84058,0.67161,0.86335,0.62982,1.08739,0.00922285,0.00922285,0.00922285
159,1135.38,0.6122,0.39166,0.89248,0.89867,0.77028,0.84677,0.67637,0.86288,0.61408,1.09091,0.0092179,0.0092179,0.0092179
160,1142.43,0.6199,0.39087,0.89499,0.91473,0.7582,0.84993,0.67998,0.85723,0.61273,1.09262,0.00921295,0.00921295,0.00921295
161,1149.44,0.61963,0.38807,0.89991,0.90547,0.76556,0.85482,0.6809,0.86249,0.61314,1.0929,0.009208,0.009208,0.009208
162,1156.56,0.62649,0.40134,0.89782,0.89183,0.7785,0.85502,0.68114,0.86255,0.5983,1.10082,0.00920305,0.00920305,0.00920305
163,1163.62,0.6042,0.38865,0.89478,0.90121,0.76289,0.85061,0.67231,0.89782,0.62638,1.10647,0.0091981,0.0091981,0.0091981
164,1170.65,0.61093,0.38591,0.89354,0.87687,0.78162,0.84465,0.66716,0.88853,0.60938,1.10376,0.00919315,0.00919315,0.00919315
165,1177.75,0.60982,0.38298,0.88695,0.8972,0.75588,0.84064,0.66772,0.89214,0.65186,1.09881,0.0091882,0.0091882,0.0091882
166,1184.91,0.61279,0.38261,0.88947,0.90364,0.77256,0.85229,0.67774,0.86172,0.60845,1.09108,0.00918325,0.00918325,0.00918325
167,1192,0.61275,0.39155,0.89411,0.88994,0.7551,0.84481,0.66837,0.88345,0.6209,1.11116,0.0091783,0.0091783,0.0091783
168,1199,0.59373,0.38358,0.88713,0.89545,0.76954,0.84975,0.67818,0.86689,0.61579,1.10102,0.00917335,0.00917335,0.00917335
169,1206.02,0.61637,0.38643,0.89911,0.91249,0.76083,0.84804,0.68332,0.84564,0.62657,1.08468,0.0091684,0.0091684,0.0091684
170,1213.06,0.62251,0.38407,0.90025,0.89641,0.76882,0.84417,0.67351,0.85776,0.61515,1.09497,0.00916345,0.00916345,0.00916345
171,1220.18,0.59899,0.37731,0.88734,0.90079,0.76605,0.84709,0.67906,0.85968,0.62496,1.08625,0.0091585,0.0091585,0.0091585
172,1227.22,0.61966,0.38898,0.89767,0.91461,0.75137,0.8339,0.66152,0.86456,0.65512,1.0914,0.00915355,0.00915355,0.00915355
173,1234.22,0.5927,0.3865,0.89284,0.89229,0.75908,0.83745,0.66384,0.85721,0.64203,1.09167,0.0091486,0.0091486,0.0091486
174,1241.31,0.60584,0.38277,0.89139,0.8942,0.75709,0.83816,0.67186,0.84536,0.64052,1.08392,0.00914365,0.00914365,0.00914365
175,1248.42,0.60007,0.38149,0.8896,0.90916,0.74589,0.83554,0.66578,0.86454,0.65716,1.08997,0.0091387,0.0091387,0.0091387
176,1255.53,0.61611,0.38493,0.89242,0.88687,0.78298,0.84951,0.68091,0.85809,0.59785,1.08552,0.00913375,0.00913375,0.00913375
177,1262.69,0.60949,0.38089,0.89305,0.89506,0.77476,0.84462,0.67602,0.85757,0.59189,1.09697,0.0091288,0.0091288,0.0091288
178,1269.8,0.58238,0.37372,0.88406,0.90263,0.77516,0.84924,0.6813,0.85632,0.59439,1.10028,0.00912385,0.00912385,0.00912385
179,1276.87,0.60189,0.39243,0.89202,0.90307,0.76307,0.83962,0.66411,0.88137,0.61845,1.10334,0.0091189,0.0091189,0.0091189
180,1283.89,0.57766,0.36646,0.88609,0.91229,0.76605,0.84647,0.67724,0.85854,0.59705,1.08332,0.00911395,0.00911395,0.00911395
181,1290.96,0.59322,0.36319,0.88587,0.9062,0.76703,0.8464,0.68183,0.8465,0.61428,1.08758,0.009109,0.009109,0.009109
