epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,1364.56,0.60406,0.42135,1.26287,0.93432,0.85549,0.92599,0.81468,0.77049,0.66758,1.48124,0.00921295,0.00921295,0.00921295
161,1372.91,0.6061,0.42201,1.2782,0.92048,0.86519,0.92529,0.81439,0.80392,0.67857,1.48337,0.009208,0.009208,0.009208
162,1381.33,0.62161,0.443,1.29031,0.92925,0.86887,0.92481,0.81214,0.78707,0.65715,1.44128,0.00920305,0.00920305,0.00920305
163,1389.65,0.59716,0.41704,1.25034,0.92038,0.86598,0.923,0.81183,0.7885,0.67016,1.43213,0.0091981,0.0091981,0.0091981
164,1398.03,0.60392,0.42219,1.26282,0.92635,0.86684,0.92967,0.81922,0.78451,0.67278,1.42509,0.00919315,0.00919315,0.00919315
165,1406.3,0.60284,0.4171,1.25612,0.92019,0.87027,0.92428,0.81267,0.78967,0.69298,1.44205,0.0091882,0.0091882,0.0091882
166,1415.83,0.58933,0.41365,1.25047,0.92079,0.87885,0.93309,0.82442,0.76554,0.67377,1.39162,0.00918325,0.00918325,0.00918325
167,1424.72,0.58986,0.41271,1.24127,0.93156,0.85368,0.92565,0.81804,0.77745,0.66613,1.4571,0.0091783,0.0091783,0.0091783
168,1433.11,0.59434,0.41366,1.24908,0.93229,0.8677,0.92813,0.81696,0.78048,0.64753,1.47154,0.00917335,0.00917335,0.00917335
169,1441.52,0.59158,0.40629,1.24873,0.93573,0.85057,0.924,0.80967,0.78527,0.66363,1.45378,0.0091684,0.0091684,0.0091684
170,1449.99,0.60486,0.42132,1.2634,0.93233,0.85911,0.9277,0.81908,0.771,0.66813,1.41139,0.00916345,0.00916345,0.00916345
171,1458.24,0.6003,0.42004,1.26694,0.91917,0.87199,0.92432,0.81052,0.80358,0.68012,1.4506,0.0091585,0.0091585,0.0091585
172,1466.56,0.58648,0.40556,1.24059,0.92154,0.85739,0.92195,0.80932,0.77119,0.65853,1.42268,0.00915355,0.00915355,0.00915355
173,1474.96,0.59569,0.41146,1.25378,0.92672,0.85835,0.9232,0.81121,0.78126,0.69548,1.44742,0.0091486,0.0091486,0.0091486
174,1483.49,0.58882,0.40789,1.24724,0.89904,0.87976,0.92721,0.81964,0.76709,0.66829,1.45569,0.00914365,0.00914365,0.00914365
175,1491.87,0.58056,0.39985,1.23043,0.9223,0.86598,0.92584,0.82311,0.76302,0.67039,1.46423,0.0091387,0.0091387,0.0091387
176,1500.26,0.57498,0.40168,1.23721,0.92932,0.8585,0.92424,0.82114,0.77869,0.66855,1.45534,0.00913375,0.00913375,0.00913375
177,1508.63,0.56941,0.3994,1.23799,0.94633,0.85997,0.93081,0.81695,0.80234,0.64548,1.49701,0.0091288,0.0091288,0.0091288
178,1516.85,0.59138,0.41263,1.25379,0.93462,0.86168,0.92593,0.8185,0.78251,0.64091,1.49199,0.00912385,0.00912385,0.00912385
179,1525.16,0.58337,0.40855,1.26468,0.92934,0.85481,0.92383,0.81738,0.77881,0.64519,1.49351,0.0091189,0.0091189,0.0091189
180,1533.51,0.58785,0.40568,1.24809,0.91467,0.87488,0.92514,0.82417,0.77216,0.64403,1.44711,0.00911395,0.00911395,0.00911395
